token,nre
Section,LAW
406,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
Code,LAW
is,O
not,O
made,O
out.,O
6.,O
,O
Mr.,ADVOCATE
Sanjeev,ADVOCATE
"Kumar,",ADVOCATE
learned,O
Counsel,O
appearing,O
on,O
behalf,O
of,O
the,O
complainant,O
–,O
respondent,O
No.,O
"2,",O
"however,",O
submits,O
that,O
it,O
is,O
a,O
triable,O
issue,O
and,O
,O
the,COURT
High,COURT
Court,COURT
rightly,O
dismissed,O
the,O
revision,O
application,O
observing,O
so.,O
,O
Crl.A.,CASE_NO
No.,CASE_NO
2121/2010,CASE_NO
@,CASE_NO
SLP(Crl.),CASE_NO
No.,CASE_NO
7520,CASE_NO
of,CASE_NO
2009,CASE_NO
4,O
7.,O
We,O
have,O
appreciated,O
the,O
rival,O
submissions,O
and,O
we,O
find,O
substance,O
in,O
the,O
submission,O
of,O
the,O
learned,O
Counsel,O
for,O
the,O
appellant.,O
According,O
to,O
the,O
complainant,O
itself,O
the,O
amount,O
was,O
given,O
as,O
loan,O
and,O
as,O
such,O
the,O
amount,O
given,O
cannot,O
be,O
said,O
to,O
have,O
been,O
entrusted,O
to,O
the,O
accused,O
"and,",O
"therefore,",O
the,O
allegation,O
made,O
does,O
not,O
constitute,O
the,O
offence,O
punishable,O
under,O
,O
Section,LAW
406,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
Code,LAW
.,O
8.,O
We,O
are,O
of,O
the,O
opinion,O
that,O
prosecution,O
of,O
the,O
appellant,O
is,O
an,O
abuse,O
of,O
the,O
process,O
of,O
the,O
Court.,O
"However,",O
this,O
shall,O
have,O
no,O
bearing,O
on,O
any,O
civil,O
proceeding,O
pending,O
or,O
to,O
be,O
instituted,O
in,O
future,O
between,O
the,O
parties.,O
9.,O
In,O
the,O
"result,",O
the,O
appeal,O
is,O
"allowed,",O
impugned,O
orders,O
are,O
set,O
aside,O
and,O
the,O
appellant,O
is,O
discharged,O
from,O
the,O
case.,O
...........................,O
J,O
[,O
HARJIT,JUDGE
SINGH,JUDGE
BEDI,JUDGE
],O
...........................,O
J,O
[,O
CHANDRAMAULI,JUDGE
KR.,JUDGE
PRASAD,JUDGE
],O
,O
NEW,LOC_OF_JUDGMENT
DELHI,LOC_OF_JUDGMENT
O,
OCTOBER,DATE_OF_JUDGMENT
"25,",DATE_OF_JUDGMENT
2010.,DATE_OF_JUDGMENT
O,
Crl.A.,CASE_NO
No.,CASE_NO
2121/2010,CASE_NO
@,CASE_NO
SLP(Crl.),CASE_NO
No.,CASE_NO
7520,CASE_NO
of,CASE_NO
2009,CASE_NO
"5""",O
