token,nre
complainant,O
(appellant,O
herein),O
was,O
examined,O
as,O
a,O
first,O
witness,O
for,O
the,O
prosecution,O
on,O
24.8.2004.,O
He,O
was,O
cross-examined,O
also.,O
On,O
"20.9.2004,",O
the,O
respondent,O
herein,O
filed,O
applications,O
under,O
,O
Section,LAW
91,LAW
Cr.P.C.,LAW
and,O
,O
Section,LAW
311,LAW
Cr.P.C,LAW
".,",O
seeking,O
directions,O
to,O
produce,O
the,O
Bank,O
Pass,O
"Books,",O
Income,O
Tax,O
Accounts,O
and,O
the,O
L.D.S.,O
deposit,O
receipts,O
of,O
the,O
"appellant,",O
as,O
also,O
for,O
recalling,O
him,O
for,O
cross-,O
examination.,O
This,O
was,O
objected,O
to,O
by,O
a,O
Reply,O
dated,O
24.9.2004.,O
The,O
Court,O
passed,O
an,O
order,O
on,O
"1.10.2004,",O
rejecting,O
the,O
applications,O
made,O
by,O
the,O
respondent/accused.,O
The,O
respondent/accused,O
filed,O
Criminal,O
Revisions,O
before,O
,O
the,COURT
High,COURT
Court,COURT
under,O
,O
Section,LAW
397,LAW
Cr.P.C,LAW
.,O
and,O
,O
the,COURT
High,COURT
Court,COURT
",",O
by,O
the,O
impugned,O
common,O
"order,",O
proceeded,O
to,O
allow,O
the,O
same.,O
It,O
is,O
this,O
"order,",O
which,O
has,O
fallen,O
for,O
consideration,O
before,O
us,O
in,O
these,O
appeals.,O
3.,O
Very,O
"strangely,",O
,O
the,COURT
High,COURT
Court,COURT
did,O
not,O
even,O
issue,O
notice,O
to,O
the,O
"appellant/complainant,",O
on,O
the,O
spacious,O
ground,O
that,O
the,O
production,O
of,O
the,O
"documents,",O
which,O
was,O
sought,O
for,O
by,O
the,O
"accused,",O
would,O
cause,O
no,O
prejudice,O
to,O
the,O
appellant/complainant.,O
We,O
fail,O
to,O
understand,O
this,O
logic.,O
After,O
"all,",O
if,O
the,O
documents,O
in,O
possession,O
of,O
the,O
"appellant/complainant,",O
which,O
were,O
his,O
personal,O
"documents,",O
sought,O
for,O
by,O
the,O
accused,O
and,O
the,O
3,O
production,O
of,O
which,O
was,O
rejected,O
by,O
,O
the,COURT
Trial,COURT
Court,COURT
",",O
and,O
which,O
were,O
ordered,O
to,O
be,O
produced,O
by,O
,O
the,COURT
High,COURT
Court,COURT
",",O
at,O
least,O
a,O
hearing,O
should,O
have,O
been,O
given,O
to,O
the,O
appellant/complainant.,O
He,O
could,O
have,O
"shown,",O
"firstly,",O
that,O
no,O
such,O
documents,O
existed,O
or,O
that,O
there,O
was,O
no,O
basis,O
for,O
the,O
production,O
of,O
those,O
"documents,",O
"particularly,",O
in,O
view,O
of,O
the,O
fact,O
that,O
he,O
was,O
not,O
even,O
cross-examined,O
in,O
respect,O
of,O
those,O
documents.,O
On,O
this,O
"ground,",O
the,O
order,O
of,O
,O
the,COURT
High,COURT
Court,COURT
would,O
have,O
to,O
be,O
set,O
aside.,O
4.,O
"Secondly,",O
what,O
was,O
not,O
realized,O
was,O
that,O
the,O
order,O
passed,O
by,O
,O
the,COURT
Trial,COURT
Court,COURT
refusing,O
to,O
call,O
the,O
documents,O
and,O
rejecting,O
the,O
application,O
under,O
,O
Section,LAW
311,LAW
Cr.P.C,LAW
".,",O
were,O
interlocutory,O
orders,O
and,O
as,O
"such,",O
the,O
revision,O
against,O
those,O
orders,O
was,O
clearly,O
barred,O
under,O
,O
Section,LAW
397(2),LAW
Cr.P.C,LAW
.,O
,O
The,COURT
Trial,COURT
Court,COURT
",",O
in,O
its,O
common,O
"order,",O
had,O
clearly,O
mentioned,O
that,O
the,O
cheque,O
was,O
admittedly,O
signed,O
by,O
the,O
respondent/accused,O
and,O
the,O
only,O
defence,O
that,O
was,O
"raised,",O
was,O
that,O
his,O
signed,O
cheques,O
were,O
lost,O
and,O
that,O
the,O
appellant/complainant,O
had,O
falsely,O
used,O
one,O
such,O
cheque.,O
,O
The,COURT
Trial,COURT
Court,COURT
also,O
recorded,O
a,O
finding,O
that,O
the,O
documents,O
were,O
not,O
necessary.,O
This,O
order,O
did,O
"not,",O
in,O
any,O
"manner,",O
decide,O
anything,O
finally.,O
"Therefore,",O
both,O
the,O
"orders,",O
"i.e.,",O
one,O
on,O
the,O
application,O
under,O
,O
Section,LAW
91,LAW
Cr.P.C.,LAW
for,O
production,O
of,O
documents,O
and,O
other,O
on,O
the,O
application,O
under,O
,O
Section,LAW
311,LAW
Cr.P.C,LAW
.,O
for,O
recalling,O
the,O
"witness,",O
were,O
the,O
orders,O
of,O
interlocutory,O
"nature,",O
in,O
which,O
"case,",O
under,O
,O
Section,LAW
397(2),LAW
",",O
revision,O
was,O
clearly,O
not,O
maintainable.,O
Under,O
such,O
"circumstances,",O
the,O
learned,O
Judge,O
could,O
not,O
have,O
interfered,O
in,O
his,O
revisional,O
4,O
jurisdiction.,O
The,O
impugned,O
judgment,O
is,O
clearly,O
incorrect,O
in,O
law,O
and,O
would,O
have,O
to,O
be,O
set,O
aside.,O
It,O
is,O
accordingly,O
set,O
aside.,O
The,O
appeals,O
are,O
allowed.,O
………………………………………….J.,O
[,O
Tarun,JUDGE
Chatterjee,JUDGE
],O
………………………………………….J.,O
[,O
V.S.,JUDGE
Sirpurkar,JUDGE
],O
,O
New,LOC_OF_JUDGMENT
Delhi,LOC_OF_JUDGMENT
O,
March,DATE_OF_JUDGMENT
"18,",DATE_OF_JUDGMENT
2009,DATE_OF_JUDGMENT
"5""",O
