token,nre
Om,PETITIONER_OR_APPELLANT
Prakash,PETITIONER_OR_APPELLANT
&,PETITIONER_OR_APPELLANT
Ors.,PETITIONER_OR_APPELLANT
",",O
Mr.,O
Colin,O
"Gonsalves,",O
senior,O
advocate,O
for,O
complainant,O
,O
Kailashpati,PETITIONER_OR_APPELLANT
Singh,PETITIONER_OR_APPELLANT
and,O
Mr.,O
Mukul,O
"Rohtagi,",O
senior,O
advocate,O
for,O
the,O
respondent-State,O
and,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
.,O
8.,O
Before,O
we,O
deal,O
with,O
the,O
rival,O
"contentions,",O
it,O
is,O
necessary,O
to,O
state,O
one,O
admitted,O
fact,O
which,O
leads,O
us,O
to,O
conclude,O
that,O
the,O
Page,O
7,O
8,O
reason,O
given,O
by,O
,O
the,COURT
High,COURT
Court,COURT
for,O
not,O
quashing,O
proceedings,O
against,O
appellants,O
,O
Om,PETITIONER_OR_APPELLANT
Prakash,PETITIONER_OR_APPELLANT
&,PETITIONER_OR_APPELLANT
Ors.,PETITIONER_OR_APPELLANT
namely,O
that,O
no,O
notification,O
under,O
,O
Section,LAW
197(3),LAW
of,LAW
the,LAW
Code,LAW
was,O
produced,O
by,O
them,O
protecting,O
them,O
from,O
prosecution,O
in,O
respect,O
of,O
any,O
offence,O
alleged,O
to,O
have,O
been,O
committed,O
while,O
acting,O
or,O
purporting,O
to,O
act,O
in,O
discharge,O
of,O
their,O
official,O
"duties,",O
is,O
incorrect.,O
We,O
have,O
been,O
shown,O
a,O
copy,O
of,O
the,O
Notification,O
dated,O
16/5/1980,O
issued,O
by,O
the,O
State,O
of,O
Bihar,O
which,O
extends,O
the,O
protection,O
of,O
,O
sub-section,LAW
(2),LAW
of,LAW
O,
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
to,O
all,O
the,O
members,O
of,O
the,O
police,O
force,O
as,O
it,O
includes,O
both,O
officers,O
and,O
men.,O
Mr.,O
"Gonsalves,",O
learned,O
senior,O
counsel,O
for,O
the,O
complainant,O
has,O
not,O
disputed,O
this,O
position.,O
It,O
"is,",O
"therefore,",O
not,O
necessary,O
to,O
dilate,O
further,O
on,O
this,O
issue.,O
9.,O
It,O
would,O
be,O
appropriate,O
to,O
begin,O
with,O
the,O
submissions,O
of,O
Mr.,O
"Gonsalves,",O
learned,O
senior,O
counsel,O
appearing,O
for,O
the,O
"complainant,",O
because,O
the,O
complainant’s,O
case,O
is,O
that,O
his,O
son,O
was,O
killed,O
in,O
a,O
,O
fake,CRIME
encounter,CRIME
.,O
Counsel,O
submitted,O
that,O
the,O
postmortem,O
notes,O
disclose,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
had,O
received,O
injuries,O
on,O
chest.,O
This,O
is,O
indicative,O
of,O
firing,O
from,O
Page,O
8,O
9,O
close,O
range.,O
The,O
nails,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
were,O
"blackened,",O
which,O
militates,O
against,O
the,O
theory,O
of,O
genuine,O
encounter.,O
Counsel,O
submitted,O
that,O
it,O
was,O
necessary,O
for,O
the,O
police,O
to,O
videograph,O
the,O
postmortem,O
as,O
per,O
the,O
Guidelines,O
issued,O
by,O
the,O
National,O
Human,O
Rights,O
Commission,O
(“NHRC”).,O
Counsel,O
further,O
submitted,O
that,O
the,O
body,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
not,O
handed,O
over,O
to,O
his,O
brother-in-law,O
as,O
alleged.,O
His,O
signature,O
was,O
taken,O
under,O
duress,O
on,O
a,O
receipt,O
created,O
to,O
show,O
that,O
the,O
body,O
was,O
handed,O
over.,O
Deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
cremated,O
without,O
informing,O
the,O
members,O
of,O
his,O
family.,O
Counsel,O
further,O
submitted,O
that,O
in,O
the,O
FIR,O
lodged,O
by,O
Jeevan,O
"Naredi,",O
it,O
is,O
stated,O
that,O
blood,O
was,O
found,O
at,O
the,O
site,O
of,O
occurrence.,O
"However,",O
no,O
such,O
blood,O
was,O
found.,O
Counsel,O
submitted,O
that,O
the,O
police,O
diaries,O
do,O
not,O
show,O
the,O
movements,O
of,O
the,O
police,O
during,O
the,O
period,O
of,O
encounter.,O
Falsity,O
of,O
the,O
encounter,O
theory,O
is,O
evident,O
because,O
none,O
of,O
the,O
members,O
of,O
the,O
police,O
party,O
received,O
injuries.,O
Counsel,O
pointed,O
out,O
that,O
there,O
are,O
no,O
credible,O
private,O
"witnesses,",O
to,O
depose,O
about,O
the,O
alleged,O
encounter.,O
The,O
police,O
have,O
asserted,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
involved,O
in,O
a,O
serious,O
crime,O
which,O
took,O
place,O
Page,O
9,O
10,O
in,O
1994.,O
Relying,O
on,O
the,O
certificate,O
issued,O
by,O
Bihar,O
School,O
Examination,O
Board,O
in,O
which,O
birth,O
date,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
is,O
shown,O
as,O
10/1/1985,O
[Annexure,O
P-1,O
in,O
the,O
appeal,O
filed,O
by,O
the,O
"complainant],",O
counsel,O
contended,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
only,O
nine,O
years,O
of,O
age,O
in,O
1994.,O
"Therefore,",O
this,O
is,O
really,O
a,O
concocted,O
case.,O
Counsel,O
pointed,O
out,O
that,O
after,O
the,O
complainant,O
filed,O
a,O
complaint,O
on,O
"27/7/2004,",O
on,O
"31/8/2004,",O
three,O
challans,O
were,O
filed,O
against,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
just,O
to,O
show,O
that,O
he,O
was,O
a,O
dreaded,O
criminal.,O
All,O
these,O
circumstances,O
show,O
that,O
the,O
police,O
have,O
made,O
desperate,O
efforts,O
to,O
cover,O
up,O
the,O
cold,O
blooded,O
murders,O
committed,O
by,O
them.,O
They,O
are,O
trying,O
to,O
concoct,O
a,O
case,O
of,O
a,O
genuine,O
encounter.,O
10.,O
As,O
regards,O
requirement,O
of,O
"sanction,",O
counsel,O
submitted,O
that,O
there,O
is,O
intrinsic,O
evidence,O
to,O
show,O
that,O
the,O
police,O
are,O
guilty,O
of,O
cold,O
blooded,O
murders.,O
By,O
no,O
stretch,O
of,O
"imagination,",O
it,O
can,O
be,O
said,O
that,O
when,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
shot,O
"dead,",O
the,O
police,O
were,O
discharging,O
their,O
public,O
duty.,O
"Therefore,",O
there,O
is,O
no,O
question,O
of,O
obtaining,O
sanction,O
to,O
prosecute,O
the,O
Page,O
10,O
11,O
police,O
personnel,O
involved,O
in,O
this,O
case.,O
Counsel,O
submitted,O
that,O
when,O
the,O
question,O
of,O
sanction,O
is,O
"raised,",O
it,O
must,O
be,O
studied,O
with,O
reference,O
to,O
the,O
complaint,O
and,O
not,O
with,O
reference,O
to,O
the,O
documents,O
produced,O
by,O
the,O
accused,O
to,O
set,O
up,O
a,O
plea,O
of,O
self,O
defence.,O
Counsel,O
submitted,O
that,O
the,O
plea,O
of,O
self,O
defence,O
can,O
only,O
be,O
raised,O
in,O
the,O
trial,O
court.,O
Counsel,O
submitted,O
that,O
whether,O
there,O
is,O
false,O
encounter,O
or,O
"not,",O
must,O
be,O
considered,O
only,O
on,O
the,O
basis,O
of,O
the,O
complaint,O
and,O
testimonies,O
recorded,O
before,O
the,O
charge,O
is,O
framed.,O
No,O
material,O
produced,O
by,O
the,O
accused,O
should,O
be,O
taken,O
into,O
account,O
when,O
there,O
is,O
unimpeachable,O
evidence,O
to,O
show,O
that,O
the,O
police,O
are,O
guilty,O
of,O
false,O
encounter.,O
In,O
such,O
"case,",O
sanction,O
is,O
not,O
required.,O
In,O
support,O
of,O
his,O
"submissions,",O
counsel,O
relied,O
on,O
the,O
judgment,O
of,O
the,O
,O
Federal,CITATION
Court,CITATION
in,CITATION
Dr.,CITATION
Hori,CITATION
Ram,CITATION
Singh,CITATION
v.,CITATION
Empower1,CITATION
judgments,O
of,O
this,O
court,O
in,O
,O
Matajog,CITATION
Dobey,CITATION
v.,CITATION
H.C.,CITATION
Bhari,CITATION
",2",O
,O
Pukhraj,CITATION
v.,CITATION
State,CITATION
of,CITATION
Rajasthan,CITATION
&,CITATION
"Anr.,3",CITATION
Nagraj,CITATION
v.,CITATION
State,CITATION
of,CITATION
"Mysore4,",CITATION
Raj,CITATION
Kishor,CITATION
Roy,CITATION
v.,CITATION
Kamleshwar,CITATION
Pandey,CITATION
&,CITATION
Anr,CITATION
",5",O
1,O
AIR,O
1939,O
FC,O
43,O
2,O
(1955),O
2,O
SCR,O
925,O
3,O
1974,O
(1),O
SCR,O
559,O
4,O
AIR,O
1964,O
SC,O
269,O
5,O
(2002),O
6,O
SCC,O
543,O
Page,O
11,O
12,O
,O
K.,CITATION
Satwant,CITATION
Singh,CITATION
v.,CITATION
The,CITATION
State,CITATION
of,CITATION
Punjab6,CITATION
and,CITATION
State,CITATION
of,CITATION
Orissa,CITATION
through,CITATION
Kumar,CITATION
Raghvendra,CITATION
Singh,CITATION
&,CITATION
Ors.,CITATION
v.,CITATION
Ganesh,CITATION
Chandra,CITATION
Jew,CITATION
7.,O
Counsel,O
also,O
relied,O
on,O
,O
Zandu,CITATION
Pharmaceutical,CITATION
Works,CITATION
Ltd.,CITATION
&,CITATION
Ors.,CITATION
v.,CITATION
Mohd.,CITATION
Sharaful,CITATION
Haque,CITATION
&,CITATION
Anr,CITATION
.8,O
on,O
the,O
question,O
of,O
nature,O
of,O
powers,O
of,O
,O
the,COURT
High,COURT
Court,COURT
under,O
,O
Section,LAW
482,LAW
of,LAW
the,LAW
Code.,LAW
11.,O
On,O
the,O
other,O
"hand,",O
Mr.,O
"Vishwanathan,",O
learned,O
senior,O
counsel,O
appearing,O
for,O
the,O
appellants,O
,O
Om,CITATION
Prakash,CITATION
and,CITATION
Ors.,CITATION
and,CITATION
Mr.,CITATION
Mukul,CITATION
"Rohtagi,",CITATION
learned,O
senior,O
counsel,O
appearing,O
for,O
the,O
,O
State,PETITIONER_OR_APPELLANT
of,PETITIONER_OR_APPELLANT
Jharkhand,PETITIONER_OR_APPELLANT
and,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
placed,O
heavy,O
reliance,O
on,O
Sankaran,O
Moitra,O
v.,O
Sadhna,O
Das,O
&,O
Anr.9,O
and,O
submitted,O
that,O
sanction,O
is,O
a,O
condition,O
precedent,O
for,O
successful,O
prosecution,O
of,O
a,O
public,O
servant,O
when,O
the,O
provision,O
is,O
attracted.,O
It,O
was,O
submitted,O
that,O
in,O
this,O
"case,",O
there,O
are,O
unimpeachable,O
circumstances,O
which,O
establish,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
along,O
with,O
others,O
had,O
fired,O
at,O
the,O
house,O
of,O
Jeevan,O
Naredi,O
and,O
fled,O
from,O
there.,O
The,O
police,O
tried,O
to,O
arrest,O
them.,O
They,O
fired,O
at,O
the,O
police.,O
The,O
police,O
fired,O
in,O
defence,O
and,O
6,O
1960,O
(2),O
SCR,O
89,O
7,O
(2004),O
8,O
SCC,O
40,O
8,O
(2005),O
1,O
SCC,O
122,O
9,O
(2006),O
4,O
SCC,O
584,O
Page,O
12,O
13,O
in,O
performance,O
of,O
their,O
duty.,O
They,O
"cannot,",O
"therefore,",O
be,O
prosecuted,O
without,O
sanction.,O
The,O
prosecution,O
initiated,O
against,O
the,O
police,O
personnel,O
without,O
sanction,O
"must,",O
"therefore,",O
be,O
quashed.,O
Counsel,O
refuted,O
each,O
and,O
every,O
allegation,O
made,O
by,O
Mr.,O
Gonsalves.,O
12.,O
Certain,O
material,O
facts,O
which,O
can,O
be,O
gathered,O
from,O
the,O
"documents,",O
which,O
are,O
on,O
record,O
need,O
to,O
be,O
stated.,O
It,O
would,O
be,O
necessary,O
first,O
to,O
refer,O
to,O
the,O
FIR,O
lodged,O
by,O
Jeevan,O
Prasad,O
"Naredi,",O
whose,O
house,O
was,O
attacked,O
by,O
the,O
criminals,O
because,O
it,O
is,O
first,O
in,O
point,O
of,O
time.,O
In,O
his,O
FIR,O
dated,O
1/7/2004,O
lodged,O
at,O
PS,O
Bistupur,O
at,O
2330,O
"hrs,",O
Naredi,O
stated,O
that,O
he,O
is,O
a,O
scrap,O
"dealer,",O
who,O
purchases,O
scrap,O
from,O
Telco,O
and,O
Tisco,O
to,O
supply,O
the,O
same,O
to,O
Telco,O
Foundry,O
,O
Jamshedpur,LOC_CRIME
.,O
He,O
stated,O
that,O
on,O
1/7/2004,O
in,O
the,O
night,O
at,O
9.45,O
"p.m.,",O
he,O
was,O
in,O
his,O
office,O
which,O
is,O
situated,O
in,O
his,O
residence.,O
"Suddenly,",O
at,O
9.50,O
"p.m.,",O
some,O
rounds,O
of,O
fire,O
were,O
fired,O
at,O
the,O
room,O
used,O
by,O
him,O
as,O
office.,O
The,O
bullets,O
hit,O
the,O
outer,O
wall,O
of,O
the,O
said,O
room,O
and,O
the,O
wall,O
of,O
the,O
gate,O
of,O
his,O
house.,O
He,O
directed,O
the,O
members,O
of,O
his,O
family,O
to,O
remain,O
inside,O
the,O
