token,nre
weapons,O
that,O
they,O
were,O
carrying,O
i.e.,O
,O
swords,WEAPONS
and,O
,O
farsas,WEAPONS
had,O
been,O
used,O
to,O
cause,O
the,O
injuries,O
on,O
the,O
deceased.,O
As,O
a,O
matter,O
of,O
fact,O
,O
Hari,ACCUSED
Singh,ACCUSED
and,O
,O
Raghunath,ACCUSED
Singh,ACCUSED
have,O
both,O
been,O
acquitted,O
by,O
,O
the,COURT
High,COURT
Court,COURT
as,O
they,O
were,O
said,O
to,O
have,O
been,O
carrying,O
,O
lathis,WEAPONS
and,O
no,O
lathi,O
injury,O
had,O
been,O
found,O
on,O
the,O
dead,O
body.,O
,O
Ms.,ADVOCATE
V.,ADVOCATE
Mohana,ADVOCATE
",",O
the,O
learned,O
counsel,O
for,O
the,O
appellants,O
"has,",O
"however,",O
argued,O
that,O
the,O
appellants,O
herein,O
were,O
placed,O
in,O
the,O
same,O
situation,O
as,O
the,O
ones,O
who,O
had,O
been,O
acquitted,O
by,O
,O
the,COURT
trial,COURT
court,COURT
and,O
by,O
,O
the,COURT
High,COURT
Court,COURT
and,O
as,O
such,O
the,O
appellants,O
ought,O
to,O
have,O
been,O
given,O
the,O
same,O
benefit,O
of,O
doubt.,O
We,O
are,O
unable,O
to,O
accept,O
this,O
submission,O
for,O
the,O
reason,O
that,O
the,O
presence,O
of,O
three,O
of,O
,O
Crl.A.,CASE_NO
No.,CASE_NO
1415,CASE_NO
of,CASE_NO
2007,CASE_NO
4,O
the,O
appellants,O
is,O
admitted,O
and,O
all,O
five,O
eye,O
witnesses,O
had,O
clearly,O
supported,O
the,O
prosecution,O
version,O
qua,O
them.,O
We,O
also,O
see,O
that,O
the,O
medical,O
evidence,O
fully,O
supports,O
the,O
ocular,O
testimony.,O
Deceased,O
,O
Ganga,VICTIM
Ram,VICTIM
had,O
suffered,O
as,O
many,O
as,O
seven,O
injuries,O
and,O
,O
Chain,VICTIM
Singh,VICTIM
ten,O
injuries,O
and,O
all,O
of,O
them,O
were,O
incised,O
cutting,O
wounds.,O
3.,O
We,O
are,O
therefore,O
of,O
the,O
opinion,O
that,O
no,O
interference,O
is,O
called,O
for,O
in,O
this,O
appeal.,O
It,O
"is,",O
"accordingly,",O
dismissed.,O
4.,O
The,O
fee,O
of,O
the,O
Amicus,O
is,O
fixed,O
at,O
`,O
"7,000/-.",O
.........................J,O
[,O
HARJIT,JUDGE
SINGH,JUDGE
BEDI,JUDGE
],O
........................J,O
[,O
CHANDRAMAULI,JUDGE
KR.,JUDGE
PRASAD,JUDGE
],O
,O
NEW,LOC_OF_JUDGMENT
DELHI,LOC_OF_JUDGMENT
O,
APRIL,DATE_OF_JUDGMENT
"13,",DATE_OF_JUDGMENT
2011,DATE_OF_JUDGMENT
".""",O
