token,nre
undeniably,O
contain,O
allegations,O
of,O
demand,O
of,O
dowry,O
and,O
,O
Madhu,VICTIM
Devi,VICTIM
being,O
subjected,O
to,O
harassment,O
and,O
torture,O
in,O
connection,O
with,O
those,O
demands.,O
Whether,O
or,O
not,O
the,O
prosecution,O
would,O
be,O
eventually,O
able,O
to,O
substantiate,O
its,O
allegations,O
against,O
the,O
three,O
respondents,O
by,O
leading,O
cogent,O
and,O
reliable,O
evidence,O
before,O
,O
the,COURT
trial,COURT
Court,COURT
and,O
how,O
the,O
prosecution,O
case,O
would,O
stand,O
in,O
the,O
light,O
of,O
any,O
evidence,O
that,O
might,O
be,O
led,O
on,O
behalf,O
of,O
the,O
defence,O
is,O
yet,O
to,O
be,O
seen.,O
But,O
prima,O
facie,O
:,O
4,O
:,O
there,O
are,O
allegations,O
comprising,O
all,O
the,O
ingredients,O
of,O
the,O
offences,O
for,O
which,O
,O
the,COURT
trial,COURT
court,COURT
framed,O
charges,O
against,O
the,O
respondents,O
and,O
there,O
are,O
materials,O
which,O
taken,O
on,O
their,O
face,O
value,O
would,O
lead,O
to,O
the,O
inference,O
of,O
the,O
respondents’,O
guilt.,O
It,O
is,O
not,O
a,O
case,O
which,O
could,O
be,O
quashed,O
by,O
,O
the,COURT
High,COURT
Court,COURT
even,O
at,O
the,O
stage,O
of,O
framing,O
of,O
charge,O
by,O
,O
the,COURT
trial,COURT
court,COURT
and,O
the,O
respondents,O
must,O
be,O
made,O
to,O
face,O
the,O
trial.,O
In,O
the,O
result,O
we,O
allow,O
the,O
"appeals,",O
set,O
aside,O
the,O
order,O
passed,O
by,O
,O
the,COURT
High,COURT
court,COURT
and,O
direct,O
,O
the,COURT
trial,COURT
Court,COURT
to,O
proceed,O
with,O
the,O
"trial,",O
in,O
accordance,O
with,O
law.,O
....................J.,O
[,O
AFTAB,JUDGE
ALAM,JUDGE
],O
....................J.,O
[,O
Dr.MUKUNDAKAM,JUDGE
SHARMA,JUDGE
],O
,O
NEW,LOC_OF_JUDGMENT
DELHI,LOC_OF_JUDGMENT
",",O
,O
NOVEMBER,DATE_OF_JUDGMENT
"30,",DATE_OF_JUDGMENT
2009,DATE_OF_JUDGMENT
".""",O
